#Station Long Name,MURRAY RIVER AT BARHAM
#Station Number,409005
#Station Location Latitude,-35.6298
#Station Location Longitude,144.1245
#Parameter Type Name,Water Course Discharge
#Timeseries Name,DMQaQc.Merged.DailyMean.24HR
#Unit Name,cubic meter per second
#DATA_OWNER_NAME,NSW - NSW Department of Industry – Lands and Water
#Rows,11830
#Timestamp,Value,Interpolation Type,Quality Code
1987-06-18T00:00:00.000+10:00,41.560,603,10
1987-06-19T00:00:00.000+10:00,40.582,603,10
1987-06-20T00:00:00.000+10:00,40.797,603,10
1987-06-21T00:00:00.000+10:00,41.726,603,10
1987-06-22T00:00:00.000+10:00,42.089,603,10
1987-06-23T00:00:00.000+10:00,45.546,603,10
1987-06-24T00:00:00.000+10:00,62.394,603,10
1987-06-25T00:00:00.000+10:00,96.492,603,10
1987-06-26T00:00:00.000+10:00,124.493,603,10
1987-06-27T00:00:00.000+10:00,158.485,603,10
1987-06-28T00:00:00.000+10:00,187.182,603,10
1987-06-29T00:00:00.000+10:00,215.228,603,10
1987-06-30T00:00:00.000+10:00,240.181,603,10
1987-07-01T00:00:00.000+10:00,253.264,603,10
1987-07-02T00:00:00.000+10:00,257.508,603,10
1987-07-03T00:00:00.000+10:00,258.534,603,10
1987-07-04T00:00:00.000+10:00,257.113,603,10
1987-07-05T00:00:00.000+10:00,254.417,603,10
1987-07-06T00:00:00.000+10:00,247.811,603,10
1987-07-07T00:00:00.000+10:00,240.600,603,10
1987-07-08T00:00:00.000+10:00,233.874,603,10
1987-07-09T00:00:00.000+10:00,219.644,603,10
1987-07-10T00:00:00.000+10:00,202.175,603,10
1987-07-11T00:00:00.000+10:00,187.842,603,10
1987-07-12T00:00:00.000+10:00,170.284,603,10
1987-07-13T00:00:00.000+10:00,168.981,603,10
1987-07-14T00:00:00.000+10:00,167.467,603,10
1987-07-15T00:00:00.000+10:00,159.915,603,10
1987-07-16T00:00:00.000+10:00,149.570,603,10
1987-07-17T00:00:00.000+10:00,141.249,603,10
1987-07-18T00:00:00.000+10:00,129.769,603,10
1987-07-19T00:00:00.000+10:00,123.733,603,10
1987-07-20T00:00:00.000+10:00,117.372,603,10
1987-07-21T00:00:00.000+10:00,113.874,603,10
1987-07-22T00:00:00.000+10:00,112.768,603,10
1987-07-23T00:00:00.000+10:00,120.983,603,10
1987-07-24T00:00:00.000+10:00,155.984,603,10
1987-07-25T00:00:00.000+10:00,209.916,603,10
1987-07-26T00:00:00.000+10:00,220.332,603,10
1987-07-27T00:00:00.000+10:00,236.269,603,10
1987-07-28T00:00:00.000+10:00,242.746,603,10
1987-07-29T00:00:00.000+10:00,243.226,603,10
1987-07-30T00:00:00.000+10:00,238.680,603,10
1987-07-31T00:00:00.000+10:00,233.620,603,10
1987-08-01T00:00:00.000+10:00,230.165,603,10
1987-08-02T00:00:00.000+10:00,233.253,603,10
1987-08-03T00:00:00.000+10:00,242.207,603,10
1987-08-04T00:00:00.000+10:00,259.402,603,10
1987-08-05T00:00:00.000+10:00,268.853,603,10
1987-08-06T00:00:00.000+10:00,272.279,603,10
1987-08-07T00:00:00.000+10:00,274.497,603,10
1987-08-08T00:00:00.000+10:00,276.422,603,10
1987-08-09T00:00:00.000+10:00,277.569,603,10
1987-08-10T00:00:00.000+10:00,278.901,603,10
1987-08-11T00:00:00.000+10:00,281.029,603,10
1987-08-12T00:00:00.000+10:00,283.226,603,10
1987-08-13T00:00:00.000+10:00,285.929,603,10
1987-08-14T00:00:00.000+10:00,289.758,603,10
1987-08-15T00:00:00.000+10:00,292.773,603,10
1987-08-16T00:00:00.000+10:00,296.641,603,10
1987-08-17T00:00:00.000+10:00,296.929,603,10
1987-08-18T00:00:00.000+10:00,296.277,603,10
1987-08-19T00:00:00.000+10:00,293.410,603,10
1987-08-20T00:00:00.000+10:00,290.564,603,10
1987-08-21T00:00:00.000+10:00,288.092,603,10
1987-08-22T00:00:00.000+10:00,283.227,603,10
1987-08-23T00:00:00.000+10:00,283.841,603,10
1987-08-24T00:00:00.000+10:00,285.079,603,10
1987-08-25T00:00:00.000+10:00,277.156,603,10
1987-08-26T00:00:00.000+10:00,270.786,603,10
1987-08-27T00:00:00.000+10:00,268.886,603,10
1987-08-28T00:00:00.000+10:00,262.028,603,10
1987-08-29T00:00:00.000+10:00,251.437,603,10
1987-08-30T00:00:00.000+10:00,239.056,603,10
1987-08-31T00:00:00.000+10:00,232.186,603,10
1987-09-01T00:00:00.000+10:00,225.767,603,10
1987-09-02T00:00:00.000+10:00,222.291,603,10
1987-09-03T00:00:00.000+10:00,220.205,603,10
1987-09-04T00:00:00.000+10:00,218.412,603,10
1987-09-05T00:00:00.000+10:00,215.018,603,10
1987-09-06T00:00:00.000+10:00,210.482,603,10
1987-09-07T00:00:00.000+10:00,208.696,603,10
1987-09-08T00:00:00.000+10:00,206.804,603,10
1987-09-09T00:00:00.000+10:00,205.843,603,10
1987-09-10T00:00:00.000+10:00,206.266,603,10
1987-09-11T00:00:00.000+10:00,204.481,603,10
1987-09-12T00:00:00.000+10:00,197.297,603,10
1987-09-13T00:00:00.000+10:00,191.175,603,10
1987-09-14T00:00:00.000+10:00,185.116,603,10
1987-09-15T00:00:00.000+10:00,179.690,603,10
1987-09-16T00:00:00.000+10:00,166.019,603,10
1987-09-17T00:00:00.000+10:00,143.571,603,10
1987-09-18T00:00:00.000+10:00,110.748,603,10
1987-09-19T00:00:00.000+10:00,105.751,603,10
1987-09-20T00:00:00.000+10:00,102.780,603,10
1987-09-21T00:00:00.000+10:00,96.215,603,10
1987-09-22T00:00:00.000+10:00,82.758,603,10
1987-09-23T00:00:00.000+10:00,66.911,603,10
1987-09-24T00:00:00.000+10:00,48.855,603,10
1987-09-25T00:00:00.000+10:00,31.965,603,10
1987-09-26T00:00:00.000+10:00,27.304,603,10
1987-09-27T00:00:00.000+10:00,25.518,603,10
1987-09-28T00:00:00.000+10:00,27.996,603,10
1987-09-29T00:00:00.000+10:00,29.817,603,10
1987-09-30T00:00:00.000+10:00,31.448,603,10
1987-10-01T00:00:00.000+10:00,33.061,603,10
1987-10-02T00:00:00.000+10:00,36.439,603,10
1987-10-03T00:00:00.000+10:00,40.807,603,10
1987-10-04T00:00:00.000+10:00,46.834,603,10
1987-10-05T00:00:00.000+10:00,55.212,603,10
1987-10-06T00:00:00.000+10:00,55.031,603,10
1987-10-07T00:00:00.000+10:00,56.953,603,10
1987-10-08T00:00:00.000+10:00,58.566,603,10
1987-10-09T00:00:00.000+10:00,60.177,603,10
1987-10-10T00:00:00.000+10:00,60.646,603,10
1987-10-11T00:00:00.000+10:00,60.674,603,10
1987-10-12T00:00:00.000+10:00,60.126,603,10
1987-10-13T00:00:00.000+10:00,58.564,603,10
1987-10-14T00:00:00.000+10:00,58.701,603,10
1987-10-15T00:00:00.000+10:00,57.139,603,10
1987-10-16T00:00:00.000+10:00,56.554,603,10
1987-10-17T00:00:00.000+10:00,57.622,603,10
1987-10-18T00:00:00.000+10:00,59.299,603,10
1987-10-19T00:00:00.000+10:00,60.567,603,10
1987-10-20T00:00:00.000+10:00,63.568,603,10
1987-10-21T00:00:00.000+10:00,69.998,603,10
1987-10-22T00:00:00.000+10:00,77.306,603,10
1987-10-23T00:00:00.000+10:00,88.961,603,10
1987-10-24T00:00:00.000+10:00,104.243,603,10
1987-10-25T00:00:00.000+10:00,110.052,603,10
1987-10-26T00:00:00.000+10:00,108.313,603,10
1987-10-27T00:00:00.000+10:00,102.070,603,10
1987-10-28T00:00:00.000+10:00,93.650,603,10
1987-10-29T00:00:00.000+10:00,85.740,603,10
1987-10-30T00:00:00.000+10:00,78.358,603,10
1987-10-31T00:00:00.000+10:00,73.004,603,10
1987-11-01T00:00:00.000+10:00,68.363,603,10
1987-11-02T00:00:00.000+10:00,67.739,603,10
1987-11-03T00:00:00.000+10:00,66.404,603,10
1987-11-04T00:00:00.000+10:00,63.080,603,10
1987-11-05T00:00:00.000+10:00,58.676,603,10
1987-11-06T00:00:00.000+10:00,56.274,603,10
1987-11-07T00:00:00.000+10:00,52.167,603,10
1987-11-08T00:00:00.000+10:00,49.895,603,10
1987-11-09T00:00:00.000+10:00,49.740,603,10
1987-11-10T00:00:00.000+10:00,50.047,603,10
1987-11-11T00:00:00.000+10:00,50.537,603,10
1987-11-12T00:00:00.000+10:00,48.961,603,10
1987-11-13T00:00:00.000+10:00,49.342,603,10
1987-11-14T00:00:00.000+10:00,51.724,603,10
1987-11-15T00:00:00.000+10:00,54.220,603,10
1987-11-16T00:00:00.000+10:00,54.611,603,10
1987-11-17T00:00:00.000+10:00,55.080,603,10
1987-11-18T00:00:00.000+10:00,54.454,603,10
1987-11-19T00:00:00.000+10:00,54.195,603,10
1987-11-20T00:00:00.000+10:00,52.493,603,10
1987-11-21T00:00:00.000+10:00,49.092,603,10
1987-11-22T00:00:00.000+10:00,48.834,603,10
1987-11-23T00:00:00.000+10:00,48.834,603,10
1987-11-24T00:00:00.000+10:00,49.035,603,10
1987-11-25T00:00:00.000+10:00,50.308,603,10
1987-11-26T00:00:00.000+10:00,53.206,603,10
1987-11-27T00:00:00.000+10:00,56.081,603,10
1987-11-28T00:00:00.000+10:00,56.079,603,10
1987-11-29T00:00:00.000+10:00,55.394,603,10
1987-11-30T00:00:00.000+10:00,55.341,603,10
1987-12-01T00:00:00.000+10:00,55.132,603,10
1987-12-02T00:00:00.000+10:00,57.682,603,10
1987-12-03T00:00:00.000+10:00,70.607,603,10
1987-12-04T00:00:00.000+10:00,82.404,603,10
1987-12-05T00:00:00.000+10:00,92.714,603,10
1987-12-06T00:00:00.000+10:00,94.260,603,10
1987-12-07T00:00:00.000+10:00,93.324,603,10
1987-12-08T00:00:00.000+10:00,89.347,603,10
1987-12-09T00:00:00.000+10:00,85.301,603,10
1987-12-10T00:00:00.000+10:00,80.480,603,10
1987-12-11T00:00:00.000+10:00,79.540,603,10
1987-12-12T00:00:00.000+10:00,77.302,603,10
1987-12-13T00:00:00.000+10:00,76.038,603,10
1987-12-14T00:00:00.000+10:00,73.534,603,10
1987-12-15T00:00:00.000+10:00,64.922,603,10
1987-12-16T00:00:00.000+10:00,61.531,603,10
1987-12-17T00:00:00.000+10:00,59.822,603,10
1987-12-18T00:00:00.000+10:00,57.266,603,10
1987-12-19T00:00:00.000+10:00,53.735,603,10
1987-12-20T00:00:00.000+10:00,52.847,603,10
1987-12-21T00:00:00.000+10:00,50.611,603,10
1987-12-22T00:00:00.000+10:00,49.690,603,10
1987-12-23T00:00:00.000+10:00,49.210,603,10
1987-12-24T00:00:00.000+10:00,47.392,603,10
1987-12-25T00:00:00.000+10:00,42.599,603,10
1987-12-26T00:00:00.000+10:00,42.427,603,10
1987-12-27T00:00:00.000+10:00,43.061,603,10
1987-12-28T00:00:00.000+10:00,43.307,603,10
1987-12-29T00:00:00.000+10:00,43.946,603,10
1987-12-30T00:00:00.000+10:00,44.871,603,10
1987-12-31T00:00:00.000+10:00,49.562,603,10
1988-01-01T00:00:00.000+10:00,57.667,603,10
1988-01-02T00:00:00.000+10:00,66.097,603,10
1988-01-03T00:00:00.000+10:00,74.892,603,10
1988-01-04T00:00:00.000+10:00,83.568,603,10
1988-01-05T00:00:00.000+10:00,90.302,603,10
1988-01-06T00:00:00.000+10:00,92.090,603,10
1988-01-07T00:00:00.000+10:00,92.216,603,10
1988-01-08T00:00:00.000+10:00,89.622,603,10
1988-01-09T00:00:00.000+10:00,83.537,603,10
1988-01-10T00:00:00.000+10:00,77.193,603,10
1988-01-11T00:00:00.000+10:00,71.381,603,10
1988-01-12T00:00:00.000+10:00,66.226,603,10
1988-01-13T00:00:00.000+10:00,58.405,603,10
1988-01-14T00:00:00.000+10:00,53.790,603,10
1988-01-15T00:00:00.000+10:00,53.541,603,10
1988-01-16T00:00:00.000+10:00,53.834,603,10
1988-01-17T00:00:00.000+10:00,54.144,603,10
1988-01-18T00:00:00.000+10:00,53.967,603,10
1988-01-19T00:00:00.000+10:00,51.411,603,10
1988-01-20T00:00:00.000+10:00,47.157,603,10
1988-01-21T00:00:00.000+10:00,46.027,603,10
1988-01-22T00:00:00.000+10:00,45.160,603,10
1988-01-23T00:00:00.000+10:00,43.904,603,10
1988-01-24T00:00:00.000+10:00,41.564,603,10
1988-01-25T00:00:00.000+10:00,39.995,603,10
1988-01-26T00:00:00.000+10:00,39.201,603,10
1988-01-27T00:00:00.000+10:00,38.947,603,10
1988-01-28T00:00:00.000+10:00,38.678,603,10
1988-01-29T00:00:00.000+10:00,37.108,603,10
1988-01-30T00:00:00.000+10:00,37.922,603,10
1988-01-31T00:00:00.000+10:00,39.295,603,10
1988-02-01T00:00:00.000+10:00,39.738,603,10
1988-02-02T00:00:00.000+10:00,38.901,603,10
1988-02-03T00:00:00.000+10:00,39.110,603,10
1988-02-04T00:00:00.000+10:00,40.017,603,10
1988-02-05T00:00:00.000+10:00,40.087,603,10
1988-02-06T00:00:00.000+10:00,40.087,603,10
1988-02-07T00:00:00.000+10:00,40.087,603,10
1988-02-08T00:00:00.000+10:00,40.087,603,10
1988-02-09T00:00:00.000+10:00,40.275,603,10
1988-02-10T00:00:00.000+10:00,40.606,603,10
1988-02-11T00:00:00.000+10:00,39.736,603,10
1988-02-12T00:00:00.000+10:00,39.665,603,10
1988-02-13T00:00:00.000+10:00,39.665,603,10
1988-02-14T00:00:00.000+10:00,39.665,603,10
1988-02-15T00:00:00.000+10:00,39.665,603,10
1988-02-16T00:00:00.000+10:00,39.665,603,10
1988-02-17T00:00:00.000+10:00,39.297,603,10
1988-02-18T00:00:00.000+10:00,37.831,603,10
1988-02-19T00:00:00.000+10:00,36.682,603,10
1988-02-20T00:00:00.000+10:00,35.957,603,10
1988-02-21T00:00:00.000+10:00,35.647,603,10
1988-02-22T00:00:00.000+10:00,35.146,603,10
1988-02-23T00:00:00.000+10:00,33.347,603,10
1988-02-24T00:00:00.000+10:00,32.060,603,10
1988-02-25T00:00:00.000+10:00,30.292,603,10
1988-02-26T00:00:00.000+10:00,28.841,603,10
1988-02-27T00:00:00.000+10:00,28.264,603,10
1988-02-28T00:00:00.000+10:00,27.354,603,10
1988-02-29T00:00:00.000+10:00,26.814,603,10
1988-03-01T00:00:00.000+10:00,26.926,603,10
1988-03-02T00:00:00.000+10:00,27.409,603,10
1988-03-03T00:00:00.000+10:00,27.751,603,10
1988-03-04T00:00:00.000+10:00,29.135,603,10
1988-03-05T00:00:00.000+10:00,30.644,603,10
1988-03-06T00:00:00.000+10:00,31.344,603,10
1988-03-07T00:00:00.000+10:00,31.649,603,10
1988-03-08T00:00:00.000+10:00,31.833,603,10
1988-03-09T00:00:00.000+10:00,32.838,603,10
1988-03-10T00:00:00.000+10:00,34.335,603,10
1988-03-11T00:00:00.000+10:00,36.081,603,10
1988-03-12T00:00:00.000+10:00,43.768,603,10
1988-03-13T00:00:00.000+10:00,50.383,603,10
1988-03-14T00:00:00.000+10:00,55.098,603,10
1988-03-15T00:00:00.000+10:00,58.459,603,10
1988-03-16T00:00:00.000+10:00,59.248,603,10
1988-03-17T00:00:00.000+10:00,60.486,603,10
1988-03-18T00:00:00.000+10:00,58.836,603,10
1988-03-19T00:00:00.000+10:00,59.360,603,10
1988-03-20T00:00:00.000+10:00,61.847,603,10
1988-03-21T00:00:00.000+10:00,62.771,603,10
1988-03-22T00:00:00.000+10:00,60.990,603,10
1988-03-23T00:00:00.000+10:00,56.827,603,10
1988-03-24T00:00:00.000+10:00,50.610,603,10
1988-03-25T00:00:00.000+10:00,47.273,603,10
1988-03-26T00:00:00.000+10:00,47.047,603,10
1988-03-27T00:00:00.000+10:00,47.047,603,10
1988-03-28T00:00:00.000+10:00,46.271,603,10
1988-03-29T00:00:00.000+10:00,43.551,603,10
1988-03-30T00:00:00.000+10:00,42.915,603,10
1988-03-31T00:00:00.000+10:00,44.087,603,10
1988-04-01T00:00:00.000+10:00,46.618,603,10
1988-04-02T00:00:00.000+10:00,48.887,603,10
1988-04-03T00:00:00.000+10:00,49.997,603,10
1988-04-04T00:00:00.000+10:00,51.045,603,10
1988-04-05T00:00:00.000+10:00,51.122,603,10
1988-04-06T00:00:00.000+10:00,51.122,603,10
1988-04-07T00:00:00.000+10:00,51.644,603,10
1988-04-08T00:00:00.000+10:00,56.344,603,10
1988-04-09T00:00:00.000+10:00,67.776,603,10
1988-04-10T00:00:00.000+10:00,74.217,603,10
1988-04-11T00:00:00.000+10:00,77.275,603,10
1988-04-12T00:00:00.000+10:00,77.027,603,10
1988-04-13T00:00:00.000+10:00,71.109,603,10
1988-04-14T00:00:00.000+10:00,72.589,603,10
1988-04-15T00:00:00.000+10:00,76.558,603,10
1988-04-16T00:00:00.000+10:00,76.153,603,10
1988-04-17T00:00:00.000+10:00,73.681,603,10
1988-04-18T00:00:00.000+10:00,68.508,603,10
1988-04-19T00:00:00.000+10:00,65.735,603,10
1988-04-20T00:00:00.000+10:00,63.595,603,10
1988-04-21T00:00:00.000+10:00,55.791,603,10
1988-04-22T00:00:00.000+10:00,49.765,603,10
1988-04-23T00:00:00.000+10:00,46.226,603,10
1988-04-24T00:00:00.000+10:00,43.748,603,10
1988-04-25T00:00:00.000+10:00,41.482,603,10
1988-04-26T00:00:00.000+10:00,38.813,603,10
1988-04-27T00:00:00.000+10:00,40.547,603,10
1988-04-28T00:00:00.000+10:00,46.885,603,10
1988-04-29T00:00:00.000+10:00,55.513,603,10
1988-04-30T00:00:00.000+10:00,66.760,603,10
1988-05-01T00:00:00.000+10:00,79.410,603,10
1988-05-02T00:00:00.000+10:00,83.095,603,10
1988-05-03T00:00:00.000+10:00,82.384,603,10
1988-05-04T00:00:00.000+10:00,79.421,603,10
1988-05-05T00:00:00.000+10:00,79.215,603,10
1988-05-06T00:00:00.000+10:00,79.049,603,10
1988-05-07T00:00:00.000+10:00,82.612,603,10
1988-05-08T00:00:00.000+10:00,85.261,603,10
1988-05-09T00:00:00.000+10:00,86.608,603,10
1988-05-10T00:00:00.000+10:00,84.605,603,10
1988-05-11T00:00:00.000+10:00,80.147,603,10
1988-05-12T00:00:00.000+10:00,74.096,603,10
1988-05-13T00:00:00.000+10:00,67.520,603,10
1988-05-14T00:00:00.000+10:00,62.704,603,10
1988-05-15T00:00:00.000+10:00,55.210,603,10
1988-05-16T00:00:00.000+10:00,48.131,603,10
1988-05-17T00:00:00.000+10:00,46.976,603,10
1988-05-18T00:00:00.000+10:00,48.467,603,10
1988-05-19T00:00:00.000+10:00,50.818,603,10
1988-05-20T00:00:00.000+10:00,54.869,603,10
1988-05-21T00:00:00.000+10:00,66.995,603,10
1988-05-22T00:00:00.000+10:00,78.325,603,10
1988-05-23T00:00:00.000+10:00,86.108,603,10
1988-05-24T00:00:00.000+10:00,90.713,603,10
1988-05-25T00:00:00.000+10:00,100.566,603,10
1988-05-26T00:00:00.000+10:00,112.933,603,10
1988-05-27T00:00:00.000+10:00,129.865,603,10
1988-05-28T00:00:00.000+10:00,155.809,603,10
1988-05-29T00:00:00.000+10:00,169.955,603,10
1988-05-30T00:00:00.000+10:00,177.214,603,10
1988-05-31T00:00:00.000+10:00,178.723,603,10
1988-06-01T00:00:00.000+10:00,174.277,603,10
1988-06-02T00:00:00.000+10:00,165.866,603,10
1988-06-03T00:00:00.000+10:00,155.365,603,10
1988-06-04T00:00:00.000+10:00,146.491,603,10
1988-06-05T00:00:00.000+10:00,127.543,603,10
1988-06-06T00:00:00.000+10:00,119.874,603,10
1988-06-07T00:00:00.000+10:00,112.715,603,10
1988-06-08T00:00:00.000+10:00,110.254,603,10
1988-06-09T00:00:00.000+10:00,114.804,603,10
1988-06-10T00:00:00.000+10:00,131.562,603,10
1988-06-11T00:00:00.000+10:00,162.707,603,10
1988-06-12T00:00:00.000+10:00,196.464,603,10
1988-06-13T00:00:00.000+10:00,214.769,603,10
1988-06-14T00:00:00.000+10:00,233.626,603,10
1988-06-15T00:00:00.000+10:00,242.482,603,10
1988-06-16T00:00:00.000+10:00,253.324,603,10
1988-06-17T00:00:00.000+10:00,253.403,603,10
1988-06-18T00:00:00.000+10:00,249.774,603,10
1988-06-19T00:00:00.000+10:00,243.921,603,10
1988-06-20T00:00:00.000+10:00,237.800,603,10
1988-06-21T00:00:00.000+10:00,234.572,603,10
1988-06-22T00:00:00.000+10:00,232.252,603,10
1988-06-23T00:00:00.000+10:00,231.921,603,10
1988-06-24T00:00:00.000+10:00,231.881,603,10
1988-06-25T00:00:00.000+10:00,234.617,603,10
1988-06-26T00:00:00.000+10:00,239.413,603,10
1988-06-27T00:00:00.000+10:00,242.914,603,10
1988-06-28T00:00:00.000+10:00,244.651,603,10
1988-06-29T00:00:00.000+10:00,244.481,603,10
1988-06-30T00:00:00.000+10:00,237.936,603,10
1988-07-01T00:00:00.000+10:00,228.195,603,10
1988-07-02T00:00:00.000+10:00,213.321,603,10
1988-07-03T00:00:00.000+10:00,194.012,603,10
1988-07-04T00:00:00.000+10:00,181.249,603,10
1988-07-05T00:00:00.000+10:00,166.822,603,10
1988-07-06T00:00:00.000+10:00,154.549,603,10
1988-07-07T00:00:00.000+10:00,146.255,603,10
1988-07-08T00:00:00.000+10:00,138.094,603,10
1988-07-09T00:00:00.000+10:00,131.755,603,10
1988-07-10T00:00:00.000+10:00,126.037,603,10
1988-07-11T00:00:00.000+10:00,120.363,603,10
1988-07-12T00:00:00.000+10:00,115.449,603,10
1988-07-13T00:00:00.000+10:00,113.101,603,10
1988-07-14T00:00:00.000+10:00,109.905,603,10
1988-07-15T00:00:00.000+10:00,111.695,603,10
1988-07-16T00:00:00.000+10:00,111.855,603,10
1988-07-17T00:00:00.000+10:00,111.855,603,10
1988-07-18T00:00:00.000+10:00,128.812,603,10
1988-07-19T00:00:00.000+10:00,183.608,603,10
1988-07-20T00:00:00.000+10:00,187.141,603,10
1988-07-21T00:00:00.000+10:00,187.769,603,10
1988-07-22T00:00:00.000+10:00,187.773,603,10
1988-07-23T00:00:00.000+10:00,192.345,603,10
1988-07-24T00:00:00.000+10:00,199.529,603,10
1988-07-25T00:00:00.000+10:00,208.982,603,10
1988-07-26T00:00:00.000+10:00,223.212,603,10
1988-07-27T00:00:00.000+10:00,238.124,603,10
1988-07-28T00:00:00.000+10:00,248.449,603,10
1988-07-29T00:00:00.000+10:00,254.669,603,10
1988-07-30T00:00:00.000+10:00,258.847,603,10
1988-07-31T00:00:00.000+10:00,262.786,603,10
1988-08-01T00:00:00.000+10:00,266.532,603,10
1988-08-02T00:00:00.000+10:00,268.935,603,10
1988-08-03T00:00:00.000+10:00,270.244,603,10
1988-08-04T00:00:00.000+10:00,270.334,603,10
1988-08-05T00:00:00.000+10:00,269.973,603,10
1988-08-06T00:00:00.000+10:00,267.714,603,10
1988-08-07T00:00:00.000+10:00,263.372,603,10
1988-08-08T00:00:00.000+10:00,260.230,603,10
1988-08-09T00:00:00.000+10:00,257.780,603,10
1988-08-10T00:00:00.000+10:00,255.549,603,10
1988-08-11T00:00:00.000+10:00,254.591,603,10
1988-08-12T00:00:00.000+10:00,256.938,603,10
1988-08-13T00:00:00.000+10:00,262.343,603,10
1988-08-14T00:00:00.000+10:00,267.122,603,10
1988-08-15T00:00:00.000+10:00,268.620,603,10
1988-08-16T00:00:00.000+10:00,269.072,603,10
1988-08-17T00:00:00.000+10:00,269.157,603,10
1988-08-18T00:00:00.000+10:00,264.278,603,10
1988-08-19T00:00:00.000+10:00,255.382,603,10
1988-08-20T00:00:00.000+10:00,236.912,603,10
1988-08-21T00:00:00.000+10:00,215.741,603,10
1988-08-22T00:00:00.000+10:00,200.591,603,10
1988-08-23T00:00:00.000+10:00,182.820,603,10
1988-08-24T00:00:00.000+10:00,159.073,603,10
1988-08-25T00:00:00.000+10:00,129.790,603,10
1988-08-26T00:00:00.000+10:00,109.570,603,10
1988-08-27T00:00:00.000+10:00,105.839,603,10
1988-08-28T00:00:00.000+10:00,111.922,603,10
1988-08-29T00:00:00.000+10:00,115.664,603,10
1988-08-30T00:00:00.000+10:00,122.788,603,10
1988-08-31T00:00:00.000+10:00,130.311,603,10
1988-09-01T00:00:00.000+10:00,134.082,603,10
1988-09-02T00:00:00.000+10:00,132.471,603,10
1988-09-03T00:00:00.000+10:00,135.748,603,10
1988-09-04T00:00:00.000+10:00,138.775,603,10
1988-09-05T00:00:00.000+10:00,141.695,603,10
1988-09-06T00:00:00.000+10:00,145.412,603,10
1988-09-07T00:00:00.000+10:00,146.047,603,10
1988-09-08T00:00:00.000+10:00,141.457,603,10
1988-09-09T00:00:00.000+10:00,137.948,603,10
1988-09-10T00:00:00.000+10:00,144.200,603,10
1988-09-11T00:00:00.000+10:00,150.164,603,10
1988-09-12T00:00:00.000+10:00,156.941,603,10
1988-09-13T00:00:00.000+10:00,168.552,603,10
1988-09-14T00:00:00.000+10:00,195.573,603,10
1988-09-15T00:00:00.000+10:00,231.725,603,10
1988-09-16T00:00:00.000+10:00,257.094,603,10
